productTitle,productPrice,averageRating,reviewTitle,reviewDescription,fiveStarRatingCount,fourStarRatingCount,threeStarRatingCount,twoStarRatingCount,oneStarRatingCount
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Useless product,Music sound quality is poor & calling sound quality is very very poor. Not satisfied from that product what I expected from JBL Brand.,"14,317","6,003","2,848","1,398","3,998"
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Super!,very good,"13,440","4,818","1,023",307,639
Beetel B25 Corded Landline Phone,₹620,4.1,Brilliant,Nice 👍👍🙂,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Worth every penny,awesome product :),"3,65,023","1,12,835","41,299","13,591","25,713"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Highly recommended,I will update review soon. awesome sound. And no audio video sync issues. Cheers,"1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Worthless,flipkart is chet to coustomer retun policy is not avallable this third cless product pless dont bue is not conet my phone baad prouduct same,"14,317","6,003","2,848","1,398","3,998"
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Highly recommended,great product in such low price(I got in big billion day)Only One issue or consider two..the buttons needs hard to press (kinda annoying)and Everytime it restarts it doesn't remember the last sound setting of volumes .Other than the Sound quality is very good ...enough loud compare to it's size(pocket friendly) bass is ok ok..build quality is fair enough (light weight -a plus point at least for me).overall must buy for mid users,"13,440","4,818","1,023",307,639
Beetel B25 Corded Landline Phone,₹620,4.1,Decent product,"Good one, but didn't work for me","1,672",916,400,127,200
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Highly recommended,Terrific product,"1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Unsatisfactory,very low sound even full sound level,"14,317","6,003","2,848","1,398","3,998"
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Wonderful,nice product,"13,440","4,818","1,023",307,639
Beetel B25 Corded Landline Phone,₹620,4.1,Could be way better,"Unable to hang on wall can some one please suggest how to fix on wall, the main disadvantage is no speaker","1,672",916,400,127,200
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Bad quality,Sound is not really great. comes out of the ear with everytime my vehicle hits a bad road. only right bud works during calls which is kind of annoying. didn't expect Bose to offer something like this. it's a waste of money. Either go for Apple pods if you have an iPhone or try skullcandy buds which are half the rate and double the experience. HUGE disappointment. stuck with this white elephant now.,"1,808",424,133,56,264
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Wonderful,"no words,, supetb?????thkuuu flipkart????awsome sound clarity,, spr design and build up,,, battry back up is quite ok,, but overall 4.8/5","13,440","4,818","1,023",307,639
Beetel B25 Corded Landline Phone,₹620,4.1,Nice product,Nice... Low range budget good product...,"1,672",916,400,127,200
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Mind-blowing purchase,Its a package of all goodness! 😍😍😍,"13,440","4,818","1,023",307,639
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Perfect product!,nice,"13,440","4,818","1,023",307,639
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Terrific,good product.,"13,440","4,818","1,023",307,639
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Awesome,Amazing,"13,440","4,818","1,023",307,639
SAMSUNG Metro 313,"₹2,050",4.2,Awesome,Super mobile..,"1,252",421,247,82,168
SAMSUNG Metro 313,"₹2,050",4.2,Worth every penny,Nice,"1,252",421,247,82,168
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Samsung j2,Good,"4,581","1,685",745,241,391
SAMSUNG Metro 313,"₹2,050",4.2,Good,Good,"1,252",421,247,82,168
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Classy product,good,"4,581","1,685",745,241,391
SAMSUNG Metro 313,"₹2,050",4.2,Worth every penny,No. 1 quality,"1,252",421,247,82,168
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Value-for-money,goof,"4,581","1,685",745,241,391
SAMSUNG Metro 313,"₹2,050",4.2,Brilliant,Good,"1,252",421,247,82,168
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Nice product,Very nice products sound quality is very good and battery life very well,"59,485","26,593","14,152","6,286","13,621"
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Good quality product,awesome,"4,581","1,685",745,241,391
boAt Bassheads 103 Wired Headset,₹399,4.3,bijoy,worth for price,"2,59,945","1,25,211","43,261","13,338","22,474"
SAMSUNG Metro 313,"₹2,050",4.2,Nice product,Good for calling and battery back up,"1,252",421,247,82,168
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Simply awesome,Good,"59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Great product,V good,"2,662","1,325",458,162,407
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Simply awesome,Good product,"4,581","1,685",745,241,391
boAt Bassheads 103 Wired Headset,₹399,4.3,Best in the market!,Better than bassheads 100.. go for it!,"2,59,945","1,25,211","43,261","13,338","22,474"
SAMSUNG Metro 313,"₹2,050",4.2,Expected a better product,Charger was not in the box which leads one to believe it was not a new piece.,"1,252",421,247,82,168
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Nice,Think think he ok product,"59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Utterly Disappointed,Not working properly got damage software program problem,"2,662","1,325",458,162,407
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Worth the money,Good phone,"4,581","1,685",745,241,391
boAt Bassheads 103 Wired Headset,₹399,4.3,Good quality product,Good sound clarity & high bass,"2,59,945","1,25,211","43,261","13,338","22,474"
SAMSUNG Metro 313,"₹2,050",4.2,Perfect product!,Very nice,"1,252",421,247,82,168
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Awesome,Nice product,"59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Wonderful,"DELL IS ""WELL""","2,662","1,325",458,162,407
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Brilliant,Good one,"4,581","1,685",745,241,391
boAt Bassheads 103 Wired Headset,₹399,4.3,Awesome,Good product,"2,59,945","1,25,211","43,261","13,338","22,474"
SAMSUNG Metro 313,"₹2,050",4.2,Wonderful,Best,"1,252",421,247,82,168
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Best in the market!,Mind blowing product,"59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Really Nice,That's good!,"2,662","1,325",458,162,407
boAt Bassheads 103 Wired Headset,₹399,4.3,Hated it!,15 days aachu oru side sound kekala waste of money,"2,59,945","1,25,211","43,261","13,338","22,474"
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Excellent,Good mobile phone,"4,581","1,685",745,241,391
SAMSUNG Metro 313,"₹2,050",4.2,Super!,No word to say such an amazing mobile phone,"1,252",421,247,82,168
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Wonderful,Don't expect too much as got this product in 599 it has a good battery backup of around 2 days continuous usage. Gets charged within 15-20 mins. Sound is not that great but worth it basis the price,"59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Great product,All owsam well profamnce,"2,662","1,325",458,162,407
boAt Bassheads 103 Wired Headset,₹399,4.3,Just wow!,Awesome,"2,59,945","1,25,211","43,261","13,338","22,474"
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Just wow!,Awesome mobile,"4,581","1,685",745,241,391
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Pretty good,"Ossum earphone , but have to do quality of beefiness improve","59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Excellent,Good quality,"2,662","1,325",458,162,407
boAt Bassheads 103 Wired Headset,₹399,4.3,Very Good,"This is a good product, 1year warranty on the side makes it very reasonable.","2,59,945","1,25,211","43,261","13,338","22,474"
"SAMSUNG Galaxy J2 2018 (Black, 16 GB)","₹7,999",4.3,Wonderful,Good,"4,581","1,685",745,241,391
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Mind-blowing purchase,Excellent quality,"59,485","26,593","14,152","6,286","13,621"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Could be way better,One button is not working Repair it fast,"2,662","1,325",458,162,407
boAt Bassheads 103 Wired Headset,₹399,4.3,Perfect product!,"Delivery was good, Nice product","2,59,945","1,25,211","43,261","13,338","22,474"
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Wonderful,Very nice,"59,485","26,593","14,152","6,286","13,621"
boAt Bassheads 103 Wired Headset,₹399,4.3,Fabulous!,OK,"2,59,945","1,25,211","43,261","13,338","22,474"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Absolute rubbish!,Very bad... Very slow. Dont buy if you work fast. It will hang.,"2,662","1,325",458,162,407
Mivi Collar Classic Neckband with Fast Charging Bluetooth Headset,"₹1,010",3.9,Worst experience ever!,Sound system are so bad 😔,"59,485","26,593","14,152","6,286","13,621"
boAt Bassheads 103 Wired Headset,₹399,4.3,Bad quality,Not bad,"2,59,945","1,25,211","43,261","13,338","22,474"
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Good quality product,Good laptop in this price,"2,662","1,325",458,162,407
DELL Inspiron 14 3000 Series Core i3 7th Gen - (4 GB/1 TB HDD/Linux) inspiron 3467 Laptop,"₹28,409",4.1,Super!,very nice product,"2,662","1,325",458,162,407
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Must buy!,simply superb,"15,653","5,914","1,147",313,622
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Must buy!,thank u flipkart for amazing deal in low budget...again thank u,"15,653","5,914","1,147",313,622
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Simply awesome,very nice,"15,653","5,914","1,147",313,622
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Fabulous!,Nice and good work,"15,653","5,914","1,147",313,622
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Terrific purchase,Awesome 👍,"4,81,631","2,07,879","70,733","26,270","54,970"
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Perfect product!,Superb,"15,653","5,914","1,147",313,622
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Must buy!,Nice,"4,81,631","2,07,879","70,733","26,270","54,970"
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Delightful,Good,"3,28,310","1,24,451","49,227","17,010","29,481"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Brilliant,"It's really amazing one , nice sound quality .","41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Highly recommended,"camera quality is not so good, but for s pen lover can afford this in low price, battery life is poor.",276,89,23,11,28
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Excellent,Good performance,"15,653","5,914","1,147",313,622
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Pretty good,Nice product,"4,81,631","2,07,879","70,733","26,270","54,970"
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Classy product,Good phone.,"3,28,310","1,24,451","49,227","17,010","29,481"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Super!,Camera is excellent.5/5Battery is fine 4/5.Display 5/5.S pen is wonderful.Only issue is slow processor.and during video recording temperature increases and camera shut down.it can't stand 30 min video recording..Exynos is not a good processor I think.,276,89,23,11,28
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Good quality product,Nice Product,"41,006","13,359","5,738","3,109","10,378"
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Brilliant,Small and very Powerful refrigerator,"15,653","5,914","1,147",313,622
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Brilliant,Good,"4,81,631","2,07,879","70,733","26,270","54,970"
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Does the job,Back camera is not good,"3,28,310","1,24,451","49,227","17,010","29,481"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Great product,"after one month of using, I must say this is a worth buying phone. Previously I was using Samsung J series & M series phone. But this is a flagship phone from Samsung costs little above the midrange & performance wise very hard to find any fault in it. Loving it",276,89,23,11,28
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Brilliant,very very Gud,"41,006","13,359","5,738","3,109","10,378"
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Highly recommended,very fast delivery thank you flip Cart,"15,653","5,914","1,147",313,622
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Must buy!,Fantastik,"4,81,631","2,07,879","70,733","26,270","54,970"
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Classy product,Super,"3,28,310","1,24,451","49,227","17,010","29,481"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Wonderful,good sound quality thank you,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Mind-blowing purchase,This is the best phone at this price,276,89,23,11,28
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Simply awesome,nice looking.,"15,653","5,914","1,147",313,622
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Does the job,Good,"3,28,310","1,24,451","49,227","17,010","29,481"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Moderate,Not comfortable,"4,81,631","2,07,879","70,733","26,270","54,970"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Nice,very disappointed first got connectivity problem  and replaced  same product got that is also  defective volume buttons problems. requested to replace again.  told that  replacement done only once .as a frequent buyer I got disappointed with this .if a customer not satisfied with product then it is his right to get correct product. I suggest pls think before go for it. don't purchase.very very delicate...  it's neck band sticks are just attached together.  little pressure response ...,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Good quality product,Worth the value All the flagship features in note 10 lite,276,89,23,11,28
SAMSUNG 192 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,890",4.5,Must buy!,good am satisfied,"15,653","5,914","1,147",313,622
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Does the job,NYC product,"3,28,310","1,24,451","49,227","17,010","29,481"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Wonderful,Delivery boy is good.Humble 🤩,"4,81,631","2,07,879","70,733","26,270","54,970"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Good choice,speaker problem  coming working at one month,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Great product,"Very good phone.. big competitor for middel rang chinese phone.. S pan performance is superb, battery life is good.,Display is also good, processor is 2 yeas old but I tried with my one plus 7, it is faster than op7 in app loading. I don't know abt gaming because I don't play.It is come with android 10 along with samsung UI look good..Best part is 3.5 mm jack so u can enjoy music during changing ( no need bluetooth handset).Over all it is killer phone in this price range..And big compiti...",276,89,23,11,28
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Classy product,Nice,"3,28,310","1,24,451","49,227","17,010","29,481"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Best in the market!,Amazing,"4,81,631","2,07,879","70,733","26,270","54,970"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Awesome,Good quality ..good looking...best price..go for it..no more negitive reason s...good charging condition,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Best in the market!,Good phone bettry power is good s pan was awesome good cemera performance,276,89,23,11,28
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Very Good,Nice,"3,28,310","1,24,451","49,227","17,010","29,481"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Simply awesome,Very good,"4,81,631","2,07,879","70,733","26,270","54,970"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Must buy!,ok,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Fair,Not satisfied with indoor camera quality. Hoping that software update will improve it.,276,89,23,11,28
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Fabulous!,It is very good,"4,81,631","2,07,879","70,733","26,270","54,970"
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Brilliant,Nice product,"3,28,310","1,24,451","49,227","17,010","29,481"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Awesome,Awesome product...Thanks flipkart for delivering the product so quickly.,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Best in the market!,Good phone,276,89,23,11,28
"REDMI 9i (Sea Blue, 64 GB)","₹8,999",4.3,Worth every penny,good,"3,28,310","1,24,451","49,227","17,010","29,481"
SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,"₹2,199",4,Wonderful,nice,"41,006","13,359","5,738","3,109","10,378"
"SAMSUNG Galaxy Note10 Lite (Aura Red, 128 GB)","₹43,000",4.3,Great product,Best phone i ever had,276,89,23,11,28
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Classy product,Fantastic,"11,651","4,541","2,371","1,188","2,146"
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Nice,Good quality,"11,651","4,541","2,371","1,188","2,146"
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Wonderful,"I m really happy with this earphone,,,,,superbb quality","11,651","4,541","2,371","1,188","2,146"
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Terrific purchase,Very nice,"11,651","4,541","2,371","1,188","2,146"
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Nice product,Good for long time,"11,651","4,541","2,371","1,188","2,146"
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Really Nice,Very good product all feature are good in low budget Battery backup also very good ....    In one word - this product is the best...,"11,651","4,541","2,371","1,188","2,146"
U&I Smash Series Neckband with 12 Hours Battery Backup UiNB-4356 Bluetooth Headset,₹569,4,Could be way better,It didn't last 6 months...it got one sided means u can hear only from one side no sound from both side and now I am not able hear properly through this ear phone from one side also...don't  buy it.....won't worth money...doesn't last for 6 months..poor quality...,"11,651","4,541","2,371","1,188","2,146"
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Great product,good,"9,254","3,673",961,280,444
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Terrific purchase,Nyc,"3,581","2,509","1,104",330,402
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Highly recommended,Good product.....,"9,254","3,673",961,280,444
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Really Nice,"It is good,I like it.. i am giving  4 stars , becz when we write it will shake....that's why...otherwise it is a good product.","3,581","2,509","1,104",330,402
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Highly recommended,Nice👍,"25,867","5,601",875,273,663
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Must buy!,Awesome device from Lenovo,"9,254","3,673",961,280,444
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Pretty good,Nice it's one leg slightly lame Anyway I am using it like that only Not a issue,"3,581","2,509","1,104",330,402
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Worth the money,best ipad for thus price who want to buy an apple ipad go for it.CVA,"25,867","5,601",875,273,663
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Worth the money,good product...,"9,254","3,673",961,280,444
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Just okay,Super good product,"3,581","2,509","1,104",330,402
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Terrific,nice,"25,867","5,601",875,273,663
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Fabulous!,nice item.. and delver boy is cool boy..😊😊😊😊,"9,254","3,673",961,280,444
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Fabulous!,"Loved it, its good for just laptop mouse and keyboard. It should not be used for very heavy things, otherwise it starts shaking.For WFH, laptop, keyboard, mouse, speaker. Its perfect","3,581","2,509","1,104",330,402
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Wonderful,ultimate product in budget price,"25,867","5,601",875,273,663
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Best in the market!,Good product,"9,254","3,673",961,280,444
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Fabulous!,Ok reasonable against price. Should carry maximum 3 Kg weight,"3,581","2,509","1,104",330,402
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Just wow!,good,"25,867","5,601",875,273,663
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Simply awesome,good value for money.,"9,254","3,673",961,280,444
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Terrific purchase,Worth buying it,"25,867","5,601",875,273,663
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Moderate,Legs are shaking balance is not good price is high,"3,581","2,509","1,104",330,402
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Great product,Good,"9,254","3,673",961,280,444
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Wonderful,Nice product as usual apple,"25,867","5,601",875,273,663
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Nice,It dont havae  a smooth surface it will make full scratch,"3,581","2,509","1,104",330,402
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Perfect product!,Same product as described Value for money,"9,254","3,673",961,280,444
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Must buy!,best for students got it for 22k,"25,867","5,601",875,273,663
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Delightful,Quality is good. Price is little high compared to local market..,"3,581","2,509","1,104",330,402
Lenovo N100 Wireless Optical Mouse  with Bluetooth,₹825,4.4,Simply awesome,Nice product and great performance.,"9,254","3,673",961,280,444
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Terrific,it's a great experience to work with  ipad,"25,867","5,601",875,273,663
MULTI - TABLE Table Mate Plastic Portable Laptop Table,"₹1,499",4.1,Awesome,"This table is east to make, it is multi purpose table and I am recommending to you, you should purchase it","3,581","2,509","1,104",330,402
APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),"₹38,600",4.7,Wonderful,not informed whike I bought this that I have to insured it,"25,867","5,601",875,273,663
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Classy product,It just gives amazing sound with clear clarity. I am enjoying clear listening of music. strongly recommend to go for it,"4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Super!,"Wow!!! hope this is enough to say about amazing product. good Battary back-up, Good bass and every thing at this price.","4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Excellent,Good Product. Great discount offered by Flipkart. Genuine product. Sound is awesome. Battery back up is excellent. Good product at this price range,"4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Mind-blowing purchase,"Original product and as expected sound quality is superb especially the BASS. Thank you Flipkart for the timely delivery, Happy to own this little gadget which can make you rock & roll.","4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Perfect product!,An amazing product in this price range. sound is crystal clear and beats are punchy. nice purchase from flipkart. delighted to have this one.,"4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Great product,Sound quality is too good. It has good ample amount of bass and vocal & instrumental sound is mind blowing. At one word it has a crystal clear sound with good amount of bass. At this price point it's far better than it's competitor.,"4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Perfect product!,this is one best choice for music lovers. compact and beautiful.can be carried along in your backpacks. suitable for a in-house based parties..best of JBL at this price range. very good delivery service by Flipkart too..,"4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Highly recommended,"Amazing product. Sound clarity is excellent, bass is also good, excellent for listening to some detailed instrumental kind of music.","4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Wonderful,"I have listened almost every portable speaker at this price but this is the all good that I have , no speaker can match it's sound. Also it's very handy as compared to others","4,471","1,135",284,116,447
JBL Flip 4 16 W Portable Bluetooth Speaker,"₹8,437",4.4,Terrific,Very good and useful product. Nice design and melodious sound with good battery back up.,"4,471","1,135",284,116,447
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Very Good,Good phone for first time android users.,"3,65,023","1,12,835","41,299","13,591","25,713"
